ID;login;NlogonAll;calendbinary;filterbinary;Nexport;topic1;Nactive1;topic2;Nactive2;topic3;Nactive3;diffdate;diffbill;fastbill;msignal;avgSectionbinary;avgNullSearchW;avgNullSearchM;avgEmptyStupid;Nlongfilter;NcontractAll;NcontractAllReq;NprotNotAll;NprotNotAllAuction;protContractRatio;is_loyality
13494;1;198;1;1;0;23;930;23;930;23;930;3.01369863013699;0.294736842105263;2;0;0;0;0;0.142857142857143;6;1171;551;1439;493;0.813759555246699;1
135147;1;284;1;1;0;29;314;29;314;94;314;0.997260273972603;8.35714285714286;1;0;0.229508196721311;0.147540983606557;0.0983606557377049;0.754098360655738;3;82;8;86;62;0.953488372093023;1
13541;1;378;0;1;111;15;2577;15;2577;15;2577;3.85205479452055;3.75471698113208;6;0;0.164556962025316;0.253164556962025;0.164556962025316;0.10126582278481;62;46;3;69;48;0.666666666666667;1
13671;1;1215;0;1;0;30;7509;30;7509;30;7509;3.95890410958904;0.636363636363636;14;1;0.232876712328767;0.465753424657534;0.292237442922374;0.159817351598174;100;10;3;24;10;0.416666666666667;1
13680;1;70;1;1;0;32;494;32;494;45;494;0.904109589041096;0.338422391857506;05.май;0;0.692307692307692;0;0;0.230769230769231;8;17;3;52;20;0.326923076923077;1
137183;1;336;0;1;82;22;23848;22;23848;26;23848;1.07123287671233;0.32258064516129;10.май;0;0.407407407407407;0.296296296296296;0.111111111111111;0.37037037037037;22;204;91;316;106;0.645569620253165;1
13774;1;31;0;0;0;75;210;35;210;94;210;2.75616438356164;0.3;12;0;0;0;0;0;0;87;7;104;79;0.836538461538462;0
138411;1;368;1;1;26;73;1694;73;1694;32;1694;1.1041095890411;0.114754098360656;65.5;0;0.25;0;0;0.125;4;50781;4989;13449;4143;1;1
13921;1;124;1;1;0;23;140;23;140;23;140;3.25205479452055;6.41304347826087;4;0;0;0.75;0.75;0;3;5;0;12;12;0.416666666666667;1
13951;1;210;1;1;290;45;264;45;264;33;264;1.03287671232877;0.172727272727273;03.май;0;0.2;0;0;0.4;4;114;66;394;90;0.289340101522843;0
13966;1;780;1;1;8;35;2200;35;2200;35;2200;03.фев;0.301369863013699;04.май;1;0.121951219512195;0.170731707317073;0.146341463414634;0.268292682926829;36;50;4;74;38;0.675675675675676;1
14045;1;216;0;1;0;23;2196;23;2196;23;2196;3.00547945205479;0.333333333333333;07.май;0;0.05;0.0533333333333333;0.0266666666666667;0.476666666666667;74;131;1;178;167;0.735955056179775;1
141514;1;72;0;1;0;29;201;30;201;32;201;1.90091324200913;0;6;0;0;0;0;0;0;0;0;1;0;0;0
14190;1;54;0;1;0;24;78;24;78;24;78;3.33972602739726;1.54477611940298;04.май;0;0;0.166666666666667;0.166666666666667;0.666666666666667;7;36;14;56;25;0.642857142857143;1
14197;1;1050;0;1;18;14;63912;14;63912;14;63912;2.98904109589041;0.257971014492754;2;0;0.166666666666667;0;0;0.0833333333333333;5;458;155;357;194;1;1
14259;1;399;0;1;3;30;2343;30;2343;30;2343;3.12876712328767;-0.172645739910314;03.май;1;0;0.442857142857143;0.271428571428571;0.0428571428571429;37;18;4;26;20;0.692307692307692;1
1426;1;54;0;0;0;33;136;33;136;24;136;2.96438356164384;0.573426573426573;5;0;0;0;0;0;0;45;7;44;36;1;0
14358;1;1158;0;1;783;5;36423;5;36423;5;36423;3.41643835616438;4.42391304347826;2;1;0.00314465408805031;0.172955974842767;0.119496855345912;0.547169811320755;305;114;22;156;125;0.730769230769231;1
14389;1;52;0;1;0;32;68;33;68;72;68;1.42420091324201;0;0;0;0.2;0;0;0.4;1;135;24;83;57;1;0
14578;1;648;0;1;45;20;16440;20;16440;20;16440;3.36438356164384;0.333333333333333;04.май;0;0.115942028985507;0.101449275362319;0.0434782608695652;0.420289855072464;65;15;0;55;47;0.272727272727273;1
14740;1;77;1;1;0;45;126;52;126;18;126;1.64063926940639;0;1;0;0.235294117647059;0.117647058823529;0.117647058823529;0.352941176470588;15;7;1;28;6;0.25;0
148403;1;111;0;0;0;60;387;60;387;60;387;3.5013698630137;-0.417094017094017;5;0;0;0;0;0;0;40;3;39;29;1;1
14994;1;426;0;1;27;90;6750;90;6750;90;6750;2.06027397260274;0.0688888888888889;9;0;0.142857142857143;0.178571428571429;0.178571428571429;0.214285714285714;12;138;37;289;155;0.477508650519031;1
15029;1;1497;1;1;0;2;40287;2;40287;2;40287;2.05479452054795;0.0620915032679739;10;0;0.133333333333333;0;0;0.4;24;16;2;38;29;0.421052631578947;1
15044;1;1636;0;0;8;15;2787152;15;2787152;15;2787152;3.41917808219178;30.янв;3;0;0;0;0;0;0;415;170;871;312;0.47646383467279;1
15058;1;16;0;0;0;20;46;20;46;72;46;3.13424657534247;10.3170731707317;1;0;0;0;0;0;0;7;0;10;3;0.7;0
15065;1;765;0;1;0;25;32976;25;32976;25;32976;1.95342465753425;222.5;18;0;0.0901639344262295;0.122950819672131;0.0819672131147541;0.532786885245902;9;252196;5824;17942;9132;1;1
1513;1;708;0;1;0;1;95139;1;95139;1;95139;4.01643835616438;0.993589743589744;4;0;0.142857142857143;0.142857142857143;0.142857142857143;0.142857142857143;4;281;20;125;49;1;1
15162;1;56;0;0;0;50;92;50;92;93;92;2.10958904109589;0.25;21;0;0;0;0;0;0;229;40;190;136;1;0
15165;1;600;1;1;0;60;53097;60;53097;60;53097;2.87945205479452;0.407407407407407;16;0;0.388888888888889;0.0277777777777778;0;0.111111111111111;29;73;27;151;67;0.483443708609272;1
15260;1;1632;0;1;0;10;245408;10;245408;10;245408;3.11780821917808;0.391534391534392;01.май;0;0.04;0.08;0.08;0.24;17;83;12;139;103;0.597122302158273;1
15337;1;924;0;1;81;26;61821;26;61821;26;61821;3.06301369863014;0.263888888888889;9;0;0.0285714285714286;0.171428571428571;0.0857142857142857;0.171428571428571;25;77;4;78;68;0.987179487179487;1
15392;1;21;0;1;0;71;120;71;120;71;120;2.07123287671233;0.0114068441064639;10;0;0.375;0;0;0;0;38;0;42;41;0.904761904761905;1
1542;1;441;0;1;30;36;540;36;540;36;540;3.78082191780822;5.35714285714286;3;0;0.321428571428571;0.0714285714285714;0;0.321428571428571;15;44;26;140;37;0.314285714285714;1
156715;1;404;0;1;836;22;11224;22;11224;11;11224;0.920547945205479;0.11437908496732;16;0;0.3;0.1;0.1;0.4;6;1;0;1;1;1;1
157465;1;308;0;1;0;35;3132;35;3132;35;3132;2.97808219178082;1.29192546583851;07.май;1;0.125;0.0625;0.03125;0.15625;28;15;2;59;23;0.254237288135593;1
15751;1;99;0;1;0;28;426;28;426;28;426;3.19178082191781;0.658385093167702;24;0;0.125;0;0;0.5;0;6;1;11;8;0.545454545454545;1
15897;1;366;0;1;3;29;624;29;624;29;624;3.63561643835616;-0.476923076923077;7;0;0.333333333333333;0.259259259259259;0.148148148148148;0.481481481481481;10;82;44;99;26;0.828282828282828;1
15956;1;39;0;1;0;36;3822;36;3822;36;3822;2.9972602739726;0.168888888888889;8;0;0.294117647058824;0.147058823529412;0.0588235294117647;0.0294117647058824;5;121;13;175;143;0.691428571428571;1
15987;1;1419;0;1;1000;45;327732;45;327732;45;327732;2.93150684931507;0.114695340501792;8;0;0.126582278481013;0.20253164556962;0.164556962025316;0.240506329113924;44;1091;97;1199;967;0.909924937447873;1
16031;1;3;0;0;0;0;0;0;0;0;0;3.89315068493151;-0.0317460317460317;6;0;0;0;0;0;0;274;21;449;285;0.610244988864143;0
16182;1;314;1;1;0;31;1382;31;1382;35;1382;2.87945205479452;1.12650602409639;12;0;0.25;0;0;0.5;3;2;0;8;8;0.25;1
161957;1;158;1;1;0;29;517;93;517;30;517;1.77488584474886;0;2;0;0.387096774193548;0;0;0.580645161290323;17;0;0;2;0;0;0
16229;1;50;0;1;0;94;31;45;31;15;31;1.29817351598174;0;3;0;0.294117647058824;0.176470588235294;0;0.176470588235294;8;0;0;0;0;0;0
16294;1;510;1;1;6;15;51890;15;51890;25;51890;1.29315068493151;3.9622641509434;2;1;0.134715025906736;0.0725388601036269;0.0466321243523316;0.435233160621762;119;150;13;238;174;0.630252100840336;1
16379;1;28;0;1;0;22;123;45;123;0;0;02.июн;2.83695652173913;2;0;0.2;0;0;0.4;4;63;5;103;94;0.611650485436893;0
163827;1;10;0;1;0;45;7;29;7;0;0;1.6351598173516;0;0;0;0;0;0;0.666666666666667;5;1;1;2;1;0.5;0
16451;1;56;0;0;0;33;24;33;24;33;24;4.08767123287671;0.32010582010582;11;0;0;0;0;0;0;138;20;150;96;0.92;1
16459;1;1196;0;1;1000;64;77716;64;77716;64;77716;3.37808219178082;0.658385093167702;7;0;0;0.137254901960784;0.0627450980392157;0.513725490196078;249;449;229;1079;377;0.416126042632067;1
165711;1;36;0;1;0;75;129;75;129;75;129;2.18630136986301;0.196491228070175;6;0;0.230769230769231;0.0769230769230769;0;0.538461538461538;3;3;0;3;0;1;1
16575;1;777;0;1;0;65;1782;65;1782;65;1782;3.17260273972603;0.658385093167702;9;0;0;0;0;0;0;7;0;6;6;1;1
16612;1;65;0;1;0;50;65;45;65;29;65;1.14200913242009;0;2;0;0.333333333333333;0;0;0.666666666666667;0;3;3;4;0;0.75;0
16616;1;74;0;1;0;75;986;75;986;32;986;2.32602739726027;38.2;04.май;0;0.2;0;0;0.8;1;90;6;87;81;1;0
16646;1;116;0;1;356;70;3422;70;3422;33;3422;0.70365296803653;0;8;1;0.0714285714285714;0.0510204081632653;0;0.571428571428571;92;126;21;149;117;0.845637583892617;1
16651;1;240;1;0;0;29;780;29;780;26;780;2.27123287671233;6.59523809523809;1;0;0;0;0;0;0;32;3;49;40;0.653061224489796;0
1668;1;636;0;1;54;33;4059;33;4059;33;4059;4.09041095890411;0.046594982078853;9;0;0.215909090909091;0.0681818181818182;0.0454545454545455;0.409090909090909;52;54;22;93;39;0.580645161290323;1
166942;1;645;1;1;0;27;3225;27;3225;27;3225;3.09041095890411;0.321705426356589;14;1;0.253521126760563;0.169014084507042;0.0845070422535211;0.380281690140845;40;3;0;7;0;0.428571428571429;1
16700;1;699;0;1;0;45;633;45;633;45;633;0.961643835616438;янв.79;0;0;0.12;0.04;0;0.56;14;57;8;169;150;0.337278106508876;0
16726;1;118;0;1;0;23;290;23;290;26;290;2.67945205479452;0.166666666666667;30;0;0.428571428571429;0;0;0.571428571428571;2;3;0;20;4;0.15;0
16770;1;430;0;1;6;24;428;24;428;15;428;2.77808219178082;0;14;0;0.142857142857143;0.142857142857143;0.142857142857143;0.428571428571429;6;61;2;158;139;0.386075949367089;0
1679;1;162;0;1;0;19;1248;28;1248;32;1248;2.83287671232877;0.046594982078853;4;0;0.193548387096774;0.032258064516129;0;0;9;0;0;0;0;0;0
16886;1;454;1;1;0;25;1504;25;1504;94;1504;2.15342465753425;1.01863354037267;6;0;0.615384615384615;0.0769230769230769;0.0769230769230769;0.461538461538462;11;14;13;37;2;0.378378378378378;0
16945;1;190;0;1;13;29;820;20;820;21;820;1.89041095890411;6.40476190476191;5;0;0.208333333333333;0.166666666666667;0.145833333333333;0.416666666666667;38;35;0;61;59;0.573770491803279;1
169616;1;238;0;1;0;2;892;2;892;1;892;2.37260273972603;35.9;04.май;0;0;0.166666666666667;0.0833333333333333;0.833333333333333;11;7;2;6;4;1;0
16974;1;1710;0;1;0;22;132309;22;132309;22;132309;2.04931506849315;0.231850117096019;8;0;0.333333333333333;0.0864197530864197;0.0740740740740741;0.432098765432099;41;58;13;107;71;0.542056074766355;1
170918;1;441;0;1;12;21;16815;21;16815;21;16815;2.06301369863014;0.0541082164328657;6;0;0.28;0.08;0.04;0.44;13;23;0;37;19;0.621621621621622;1
17117;1;33;0;0;6;30;288;30;288;30;288;3.98356164383562;0.238095238095238;6;0;0;0;0;0;0;104;18;82;43;1;1
172225;1;12;0;1;0;32;70;32;70;64;70;1.92602739726027;0.619047619047619;17;0;0.166666666666667;0;0;0.166666666666667;3;252196;5824;17942;9132;1;1
17257;1;156;0;1;0;36;880;36;880;52;880;2.7013698630137;1.19254658385093;04.май;0;0.466666666666667;0.2;0.2;0.266666666666667;11;115;81;410;125;0.280487804878049;1
17335;1;324;0;1;0;91;978;91;978;91;978;2.87397260273973;169.5;06.май;0;0.56;0.04;0.04;0.4;16;26;5;56;9;0.464285714285714;1
17338;1;678;1;1;1000;32;63064;32;63064;26;63064;1.04109589041096;4.71739130434783;9;1;0.666666666666667;0.00854700854700855;0.00854700854700855;0.581196581196581;69;0;0;0;0;0;1
17349;1;532;0;1;0;1;2428;1;2428;10;2428;1.54520547945205;0.108888888888889;02.май;0;0;0;0;0;0;0;0;0;0;0;0
176168;1;128;0;1;2;33;448;30;448;21;448;1.96392694063927;0;1;0;0;0.027027027027027;0;0.594594594594595;31;21;1;35;30;0.6;0
17626;1;420;1;1;0;30;18780;30;18780;30;18780;3.21369863013699;0.658385093167702;09.май;0;0.368421052631579;0.263157894736842;0.228070175438596;0.0526315789473684;56;4;0;7;7;0.571428571428571;1
17653;1;60;0;0;0;50;2496;50;2496;50;2496;2.06301369863014;0.0374220374220374;5;0;0;0;0;0;0;90;16;171;129;0.526315789473684;1
176558;1;43;1;1;0;15;146;0;0;0;0;1.7365296803653;0;1;0;1;0.25;0.25;0.5;0;0;0;0;0;0;0
17734;1;62;0;1;0;26;120;26;120;74;120;1.08219178082192;0.52463768115942;27;0;0;0.5;0.5;0.5;1;17;1;19;14;0.894736842105263;0
17751;1;50;1;0;0;20;3314;20;3314;27;3314;2.94520547945205;1.29192546583851;03.май;0;0;0;0;0;0;43;0;84;84;0.511904761904762;1
17764;1;100;0;1;0;36;840;36;840;25;840;1.58082191780822;6.40845070422535;13.май;0;0.105263157894737;0.0526315789473684;0.0526315789473684;0.578947368421053;6;64;36;167;31;0.383233532934132;0
17888;1;24;0;1;0;0;0;0;0;0;0;1.91506849315068;-0.88963963963964;02.май;0;1;0;0;0;0;105;9;295;204;0.355932203389831;0
17890;1;702;0;1;24;45;5562;45;5562;45;5562;2.11232876712329;15.9393939393939;12.май;0;0.333333333333333;0.0666666666666667;0.0666666666666667;0.266666666666667;5;8;0;18;18;0.444444444444444;1
17899;1;10;0;0;0;22;8;33;8;30;8;2.08447488584475;0;0;0;0;0;0;0;0;4;2;6;2;0.666666666666667;0
18008;1;1380;0;1;0;15;8440;15;8440;15;8440;2.91780821917808;-0.394316163410302;6;0;0.0769230769230769;0;0;0.538461538461538;8;107;45;254;57;0.421259842519685;1
18031;1;408;1;1;112;5;47828;5;47828;5;47828;2.43013698630137;-0.97972972972973;14;0;0.235294117647059;0.156862745098039;0.117647058823529;0.352941176470588;32;160;55;283;135;0.565371024734982;1
181;1;1068;0;1;3;30;7206;30;7206;30;7206;2.45205479452055;0.658385093167702;2;1;0.146341463414634;0.154471544715447;0.040650406504065;0.495934959349593;51;27;13;50;13;0.54;1
18149;1;46;0;1;0;90;128;90;128;45;128;1.69315068493151;3.25301204819277;8;0;0;0.125;0.125;0.625;3;10;2;14;12;0.714285714285714;0
18196;2;384;1;1;91;32;2952;32;2952;32;2952;2.08219178082192;1.90625;04.май;0;0.592592592592593;0.037037037037037;0.037037037037037;0.523809523809524;34;432;66;900;721;0.48;1
181984;1;153;0;1;81;41;981;41;981;41;981;2.21643835616438;0.0114068441064639;23;0;0.214285714285714;0.178571428571429;0.0357142857142857;0.25;15;0;0;0;0;0;1
18241;1;300;1;1;120;64;3564;64;3564;64;3564;2.77534246575342;1.61691542288557;0.5;0;0.229166666666667;0.177083333333333;0.135416666666667;0.541666666666667;76;152;6;310;267;0.490322580645161;0
18306;1;96;0;1;0;52;664;52;664;15;664;2.04383561643836;0.19047619047619;17;0;0;0;0;0.545454545454545;0;230;72;439;154;0.523917995444191;0
18373;1;618;0;1;114;93;3906;93;3906;93;3906;2.11232876712329;1.29192546583851;23;0;0.285714285714286;0.142857142857143;0.142857142857143;0.142857142857143;1;4;0;5;5;0.8;1
18387;1;369;0;1;0;93;276;93;276;93;276;2.95616438356164;0.333333333333333;01.май;0;0.5;0.05;0;0.8;5;0;0;2;1;0;1
184754;1;308;1;1;290;29;816;29;816;31;816;1.91780821917808;3.9622641509434;20;0;0.285714285714286;0.0714285714285714;0.0714285714285714;0.214285714285714;10;7;5;7;2;1;0
18598;1;156;0;1;0;28;5349;28;5349;28;5349;3.38356164383562;5.41095890410959;12;0;0;0.0588235294117647;0.0588235294117647;0.264705882352941;0;278;64;252;175;1;1
18599;1;232;1;1;2;23;10816;23;10816;14;10816;2.24657534246575;-0.0223048327137546;10;0;0.315789473684211;0.333333333333333;0.280701754385965;0.210526315789474;29;0;0;1;1;0;0
18701;1;182;1;1;734;14;758;14;758;15;758;3.13698630136986;0.423913043478261;7;0;0.313725490196078;0.0196078431372549;0;0.0588235294117647;41;11;0;15;11;0.733333333333333;1
18718;1;606;0;1;0;17;1308;17;1308;17;1308;1.86301369863014;01.апр;6;0;0;0;0;0;0;11;0;16;12;0.6875;0
18739;1;26;1;1;86;32;149;33;149;24;149;1.10091324200913;0;12;0;0.0588235294117647;0;0;0.647058823529412;15;214;30;230;169;0.930434782608696;0
18804;1;2472;1;1;1000;19;574014;19;574014;19;574014;4.04657534246575;4.38356164383562;13;0;0.288590604026846;0.248322147651007;0.187919463087248;0.379194630872483;212;689;124;711;457;0.969057665260197;1
18821;1;1384;0;1;0;73;5448;73;5448;73;5448;2.34794520547945;1.00645161290323;3;0;0.179487179487179;0.102564102564103;0.0769230769230769;0.179487179487179;14;45;9;80;57;0.5625;1
191006;1;36;0;0;0;29;66;0;0;0;0;1.94200913242009;0;12;0;0;0;0;0;0;0;0;0;0;0;0
19139;1;50;0;1;0;74;116;74;116;45;116;2.10684931506849;0.23859649122807;3;1;0.155555555555556;0.111111111111111;0.0222222222222222;0.244444444444444;10;28;5;38;35;0.736842105263158;1
19142;1;843;0;1;0;22;59463;22;59463;22;59463;3.16712328767123;-0.302690582959641;7;0;0.117647058823529;0.117647058823529;0.0588235294117647;0;7;364;199;627;213;0.580542264752791;1
19191;1;198;0;1;16;94;516;94;516;74;516;0.986301369863014;0.217228464419476;32;0;0.285714285714286;0.0952380952380952;0;0.285714285714286;6;35;2;111;47;0.315315315315315;1
19207;1;146;0;1;0;75;204;75;204;30;204;3.41643835616438;-0.373001776198934;01.май;0;0;0;0;0.5;3;143;32;375;200;0.381333333333333;0
19248;1;62;1;1;6;45;138;74;138;73;138;1.27351598173516;0;1;0;0.0909090909090909;0.0454545454545455;0.0454545454545455;0.454545454545455;10;26;4;33;16;0.787878787878788;0
19279;1;24;0;0;0;15;138;15;138;15;138;3.87671232876712;0.272486772486772;8;0;0;0;0;0;0;58;9;44;16;1;1
19391;1;133;0;1;0;20;6494;24;6494;14;6494;1.58310502283105;0;1;0;0.133333333333333;0.0666666666666667;0.0666666666666667;0.6;13;1;1;1;0;1;0
19412;1;106;0;1;16;45;284;45;284;74;284;2.58904109589041;-0.431226765799257;0.5;0;0.166666666666667;0;0;0;0;47;0;73;70;0.643835616438356;0
194650;1;27;1;1;0;29;729;29;729;29;729;2.26027397260274;0.0120481927710843;1;0;0.117647058823529;0.0588235294117647;0.0588235294117647;0.588235294117647;8;1;1;16;1;0.0625;1
195642;1;778;1;1;188;35;12664;35;12664;22;12664;0.394520547945205;1.72677595628415;120.5;0;0.181818181818182;0.0454545454545455;0.0454545454545455;0.386363636363636;20;50781;4989;13449;4143;1;1
19577;1;34;1;1;0;0;0;0;0;0;0;1.47899543378995;0;5;0;0.333333333333333;0;0;0.333333333333333;1;43;38;53;4;0.811320754716981;0
19643;1;264;0;1;0;30;26151;30;26151;30;26151;2.04109589041096;0.391534391534392;3;0;0.213793103448276;0.0413793103448276;0.00689655172413793;0.351724137931034;94;434;95;705;498;0.615602836879433;1
19786;1;440;0;1;12;23;4456;23;4456;30;4456;1.88767123287671;1.26190476190476;9;0;0.428571428571429;0.142857142857143;0.142857142857143;0.285714285714286;5;3346;174;3854;148;0.868188894654904;0
19864;1;232;0;1;0;90;1836;90;1836;1;1836;0.712328767123288;0;15;0;0.2;0;0;0.6;2;577;119;317;93;1;0
19905;1;191;0;1;0;18;2244;36;2244;21;2244;3.07123287671233;0.131782945736434;3;0;0;0;0;0.5;1;118;50;309;124;0.381877022653722;0
199137;1;258;0;1;3;70;1440;70;1440;70;1440;1.92602739726027;0.391534391534392;12;0;0.45;0.15;0.15;0.5;19;5;0;12;3;0.416666666666667;1
20101;1;520;0;1;0;72;2760;72;2760;72;2760;2.09315068493151;0.93167701863354;1;0;0;0;0;0;0;61;36;92;8;0.66304347826087;1
20116;1;384;0;1;0;22;960;22;960;22;960;1.86027397260274;0.0736842105263158;21;0;0.259259259259259;0.148148148148148;0.148148148148148;0.481481481481481;17;38;25;75;34;0.506666666666667;0
20253;1;160;0;1;0;17;135;15;135;51;135;3.38630136986301;4.19117647058824;03.май;0;0;0;0;0.25;1;24;14;35;2;0.685714285714286;0
20348;1;4;0;1;1;93;11;45;11;0;0;2.10684931506849;-0.396581196581197;1;0;0.2;0.2;0.2;0.8;5;50;0;34;6;1;0
203977;1;420;0;1;0;0;0;0;0;0;0;2.36438356164384;34.3;7;0;1;0;0;0;0;0;0;0;0;0;1
2049;1;48;0;1;0;18;300;18;300;18;300;2.84931506849315;1.34782608695652;01.май;0;1;0;0;0;0;0;0;0;0;0;1
20500;1;99;0;1;0;45;309;45;309;45;309;1.21917808219178;фев.25;0;0;0.25;0.25;0.1875;0.0625;7;152;10;183;167;0.830601092896175;1
205024;1;348;0;1;0;30;648;30;648;30;648;2.00547945205479;0.196491228070175;6;0;0.352941176470588;0.0588235294117647;0.0588235294117647;0.235294117647059;7;51;7;103;79;0.495145631067961;1
20663;1;128;0;1;6;32;776;32;776;50;776;1.02465753424658;0.269720101781171;5;0;0.166666666666667;0;0;0.0833333333333333;6;66;0;96;94;0.6875;1
2072;1;78;0;1;0;66;228;66;228;66;228;3.0027397260274;0.391534391534392;34;0;0.142857142857143;0.142857142857143;0.142857142857143;0;5;1698;94;2356;24;0.720713073005093;1
2073;1;780;0;1;1000;92;34089;92;34089;92;34089;3.94246575342466;0.272486772486772;5;0;0.253012048192771;0.192771084337349;0.120481927710843;0.265060240963855;35;74;7;100;62;0.74;1
20749;1;256;1;1;0;29;8484;29;8484;29;8484;2.38082191780822;0.442105263157895;33;0;0.739130434782609;0.478260869565217;0.391304347826087;0.217391304347826;6;0;0;0;0;0;1
20836;1;612;0;1;0;22;10386;22;10386;22;10386;3.11232876712329;9.71428571428571;10;1;0.3;0;0;0.2;5;1376;619;1471;403;0.935418082936778;1
20909;1;213;0;1;0;36;897;36;897;36;897;3.01369863013699;0.448795180722892;07.май;1;0.0740740740740741;0.0555555555555556;0.037037037037037;0.444444444444444;17;66;24;126;56;0.523809523809524;1
20980;1;852;0;1;432;26;66288;26;66288;26;66288;1.84931506849315;-0.897689768976898;2;1;0.451612903225806;0.0645161290322581;0.032258064516129;0.451612903225806;16;3;0;9;6;0.333333333333333;0
21082;1;365;1;1;0;15;5815;75;5815;80;5815;1.46529680365297;0;2;0;0.384615384615385;0.0769230769230769;0.0512820512820513;0.333333333333333;27;0;0;0;0;0;0
21095;1;792;0;1;15;25;2418;25;2418;25;2418;3.08219178082192;0.658385093167702;8;0;0.205128205128205;0.0256410256410256;0.0256410256410256;0.282051282051282;15;51;31;109;47;0.467889908256881;1
21197;1;348;0;1;0;33;1506;33;1506;80;1506;1.91780821917808;1.88679245283019;1;0;0.246575342465753;0.0273972602739726;0.0273972602739726;0.493150684931507;38;1485;910;4147;892;0.358090185676393;0
21312;1;288;0;0;0;26;462;26;462;1;462;3.55890410958904;2.3804347826087;4;0;0;0;0;0;0;80;24;84;43;0.952380952380952;1
21356;1;344;0;1;4;75;436;75;436;74;436;0.531506849315069;0.5;02.май;0;0.2;0.2;0;0.4;2;116;50;484;67;0.239669421487603;0
